"L","M","U","x","G","EIR","Resistance_level","Access","Dosage","Seasonality","drug"
0.204718212989138,0.318467196369516,0.374827679414718,32,"Diagnostic",5,18,0.5,1,"sesonality2","A+B"
0.205660630868564,0.319413608828411,0.376774333091437,33,"Diagnostic",5,18,0.5,1,"sesonality2","A+B"
0.203460115329053,0.319930703086056,0.376556966927252,34,"Diagnostic",5,18,0.5,1,"sesonality2","A+B"
0.203831466049797,0.320802889806684,0.37899279257313,35,"Diagnostic",5,18,0.5,1,"sesonality2","A+B"
0.204547312672531,0.318700661327615,0.380647252612095,36,"Diagnostic",5,18,0.5,1,"sesonality2","A+B"
0.203246593074839,0.322107593462682,0.382806261676786,37,"Diagnostic",5,18,0.5,1,"sesonality2","A+B"
0.208823123813783,0.32735935779947,0.386907753154201,38,"Diagnostic",5,18,0.5,1,"sesonality2","A+B"
0.21061290812389,0.328223706837139,0.389408255490721,39,"Diagnostic",5,18,0.5,1,"sesonality2","A+B"
NA,NA,NA,40,"Diagnostic",5,18,0.5,1,"sesonality2","A+B"
0.195920327004568,0.312142048229426,0.365476247435757,1,"C_max_IC50_short",5,18,0.5,1,"sesonality2","A+B"
0.190076877483305,0.312057238891033,0.365351817490484,2,"C_max_IC50_short",5,18,0.5,1,"sesonality2","A+B"
0.192254883683372,0.311128722475797,0.363484675125208,3,"C_max_IC50_short",5,18,0.5,1,"sesonality2","A+B"
0.193226416698002,0.31411667190899,0.367130755310483,4,"C_max_IC50_short",5,18,0.5,1,"sesonality2","A+B"
0.198502407430871,0.312444830849257,0.36773415752555,5,"C_max_IC50_short",5,18,0.5,1,"sesonality2","A+B"
0.200362215379874,0.314239387156642,0.36741353051264,6,"C_max_IC50_short",5,18,0.5,1,"sesonality2","A+B"
0.203356760754156,0.315468703872247,0.36951694162252,7,"C_max_IC50_short",5,18,0.5,1,"sesonality2","A+B"
0.198632934526592,0.317896540672266,0.371606871533752,8,"C_max_IC50_short",5,18,0.5,1,"sesonality2","A+B"
0.20272010747357,0.321491494888013,0.374398214933072,9,"C_max_IC50_short",5,18,0.5,1,"sesonality2","A+B"
0.202203253955392,0.321070307996042,0.372632366978588,10,"C_max_IC50_short",5,18,0.5,1,"sesonality2","A+B"
0.19626700812338,0.315503744797973,0.371011084615006,11,"C_max_IC50_short",5,18,0.5,1,"sesonality2","A+B"
0.20094792298293,0.318606509253279,0.371935518953119,12,"C_max_IC50_short",5,18,0.5,1,"sesonality2","A+B"
0.199290434094548,0.319792669242676,0.373928982015678,13,"C_max_IC50_short",5,18,0.5,1,"sesonality2","A+B"
0.204151842648561,0.321145967507004,0.375764691517864,14,"C_max_IC50_short",5,18,0.5,1,"sesonality2","A+B"
0.208112720512877,0.325904710333852,0.377645924240587,15,"C_max_IC50_short",5,18,0.5,1,"sesonality2","A+B"
0.203889087366615,0.324294074121926,0.376505246298993,16,"C_max_IC50_short",5,18,0.5,1,"sesonality2","A+B"
0.203997513611521,0.322413044458163,0.375811661262251,17,"C_max_IC50_short",5,18,0.5,1,"sesonality2","A+B"
0.201857592455286,0.324080139054949,0.377473684485568,18,"C_max_IC50_short",5,18,0.5,1,"sesonality2","A+B"
0.208106499604097,0.326404219335832,0.378847019174339,19,"C_max_IC50_short",5,18,0.5,1,"sesonality2","A+B"
0.200850993650456,0.322114651566786,0.37600122256557,20,"C_max_IC50_short",5,18,0.5,1,"sesonality2","A+B"
0.199804426681858,0.320694027342676,0.375995280481157,21,"C_max_IC50_short",5,18,0.5,1,"sesonality2","A+B"
0.214427852460671,0.328877951288938,0.379325369979995,22,"C_max_IC50_short",5,18,0.5,1,"sesonality2","A+B"
0.200172356842125,0.323768557538584,0.378568611359871,23,"C_max_IC50_short",5,18,0.5,1,"sesonality2","A+B"
0.205823204742264,0.327348113995194,0.381214255033059,24,"C_max_IC50_short",5,18,0.5,1,"sesonality2","A+B"
0.216450822981922,0.326117370219769,0.378328928764917,25,"C_max_IC50_short",5,18,0.5,1,"sesonality2","A+B"
0.210317396218664,0.326763517168174,0.379265024659804,26,"C_max_IC50_short",5,18,0.5,1,"sesonality2","A+B"
0.209790338483764,0.328511976145873,0.379430291317018,27,"C_max_IC50_short",5,18,0.5,1,"sesonality2","A+B"
0.218877441833715,0.328367882701775,0.380216784131699,28,"C_max_IC50_short",5,18,0.5,1,"sesonality2","A+B"
0.209577008625571,0.328082001158028,0.379165547717119,29,"C_max_IC50_short",5,18,0.5,1,"sesonality2","A+B"
0.205743731138212,0.322933717624102,0.376268738536762,30,"C_max_IC50_short",5,18,0.5,1,"sesonality2","A+B"
0.20896079196,0.326274610948998,0.378745460868771,31,"C_max_IC50_short",5,18,0.5,1,"sesonality2","A+B"
0.216863701155673,0.328929497393265,0.379838168069685,32,"C_max_IC50_short",5,18,0.5,1,"sesonality2","A+B"
0.20876767260783,0.324695061230028,0.376673978955406,33,"C_max_IC50_short",5,18,0.5,1,"sesonality2","A+B"
0.219310094298039,0.326505405953288,0.377273359718468,34,"C_max_IC50_short",5,18,0.5,1,"sesonality2","A+B"
0.213280699206249,0.324772516288869,0.375869311927371,35,"C_max_IC50_short",5,18,0.5,1,"sesonality2","A+B"
0.211181936791371,0.32658863516778,0.377942415865531,36,"C_max_IC50_short",5,18,0.5,1,"sesonality2","A+B"
0.207145059783595,0.32218069718423,0.375542404822194,37,"C_max_IC50_short",5,18,0.5,1,"sesonality2","A+B"
0.209007906113168,0.323331011332824,0.375213751938777,38,"C_max_IC50_short",5,18,0.5,1,"sesonality2","A+B"
0.22053585939633,0.327395374229169,0.377655246105449,39,"C_max_IC50_short",5,18,0.5,1,"sesonality2","A+B"
NA,NA,NA,40,"C_max_IC50_short",5,18,0.5,1,"sesonality2","A+B"
0.20970463268945,0.322059163819666,0.373312784283094,1,"half_life_short",5,18,0.5,1,"sesonality2","A+B"
0.213342804033302,0.323331800660074,0.37431144505558,2,"half_life_short",5,18,0.5,1,"sesonality2","A+B"
0.211266798312494,0.324411230815251,0.375345453014194,3,"half_life_short",5,18,0.5,1,"sesonality2","A+B"
0.209185787936558,0.322875535088068,0.374451060741143,4,"half_life_short",5,18,0.5,1,"sesonality2","A+B"
0.210620584670934,0.323323854233833,0.375344713847202,5,"half_life_short",5,18,0.5,1,"sesonality2","A+B"
0.203331402323821,0.321047563764228,0.375346896505705,6,"half_life_short",5,18,0.5,1,"sesonality2","A+B"
0.212820324214566,0.32476961470484,0.376389377251855,7,"half_life_short",5,18,0.5,1,"sesonality2","A+B"
0.208445530704835,0.323243495760513,0.375735990371909,8,"half_life_short",5,18,0.5,1,"sesonality2","A+B"
0.211659306511242,0.322912098408216,0.375231942419322,9,"half_life_short",5,18,0.5,1,"sesonality2","A+B"
0.200096452990912,0.323052602627622,0.375831492893629,10,"half_life_short",5,18,0.5,1,"sesonality2","A+B"
0.209364396435667,0.32423978385957,0.377047159026389,11,"half_life_short",5,18,0.5,1,"sesonality2","A+B"
0.208209859620639,0.324726189005081,0.377838361896765,12,"half_life_short",5,18,0.5,1,"sesonality2","A+B"
0.20950197619875,0.326236025703218,0.37842154081392,13,"half_life_short",5,18,0.5,1,"sesonality2","A+B"
0.210593659375141,0.322365169054339,0.375764547714107,14,"half_life_short",5,18,0.5,1,"sesonality2","A+B"
0.206450261024074,0.325529644400475,0.377128510623278,15,"half_life_short",5,18,0.5,1,"sesonality2","A+B"
0.210414597624388,0.324623832075754,0.376298977677321,16,"half_life_short",5,18,0.5,1,"sesonality2","A+B"
0.202484938037037,0.322413865921147,0.374775589958461,17,"half_life_short",5,18,0.5,1,"sesonality2","A+B"
0.20477594498066,0.324645487196787,0.37773041803592,18,"half_life_short",5,18,0.5,1,"sesonality2","A+B"
0.206375429446287,0.320694276611117,0.376971365803521,19,"half_life_short",5,18,0.5,1,"sesonality2","A+B"
0.194368241897936,0.321299948239367,0.376142664437165,20,"half_life_short",5,18,0.5,1,"sesonality2","A+B"
0.202396976937529,0.324174610023864,0.376258683366572,21,"half_life_short",5,18,0.5,1,"sesonality2","A+B"
0.203213050925616,0.32081039771089,0.376371981814817,22,"half_life_short",5,18,0.5,1,"sesonality2","A+B"
0.210055491019165,0.324022721602988,0.377332146596478,23,"half_life_short",5,18,0.5,1,"sesonality2","A+B"
0.204094349275685,0.323594485045827,0.376459621729054,24,"half_life_short",5,18,0.5,1,"sesonality2","A+B"
0.203495666563181,0.32359210262114,0.375997350397453,25,"half_life_short",5,18,0.5,1,"sesonality2","A+B"
0.201325854640593,0.321878661355848,0.374987953001953,26,"half_life_short",5,18,0.5,1,"sesonality2","A+B"
0.203506788082482,0.323529904484261,0.375295629909119,27,"half_life_short",5,18,0.5,1,"sesonality2","A+B"
0.202305545249031,0.320886836436558,0.375757448031061,28,"half_life_short",5,18,0.5,1,"sesonality2","A+B"
0.199142533629496,0.320232836735475,0.374586160721004,29,"half_life_short",5,18,0.5,1,"sesonality2","A+B"
0.203193153222022,0.320523180136092,0.374964807786962,30,"half_life_short",5,18,0.5,1,"sesonality2","A+B"
0.195754665818854,0.31826766062329,0.371624478987421,31,"half_life_short",5,18,0.5,1,"sesonality2","A+B"
0.201185378752304,0.318711531090436,0.374720339655676,32,"half_life_short",5,18,0.5,1,"sesonality2","A+B"
0.194353988076899,0.317123431807843,0.372519681392272,33,"half_life_short",5,18,0.5,1,"sesonality2","A+B"
0.209261377832016,0.321928050646195,0.374044261410228,34,"half_life_short",5,18,0.5,1,"sesonality2","A+B"
0.201935470431487,0.318764840265854,0.372512280640235,35,"half_life_short",5,18,0.5,1,"sesonality2","A+B"
0.200565350728476,0.319317661838394,0.371541430691541,36,"half_life_short",5,18,0.5,1,"sesonality2","A+B"
0.207439168725967,0.319884860501681,0.37299501390307,37,"half_life_short",5,18,0.5,1,"sesonality2","A+B"
0.207971827422735,0.31771731785878,0.370415075573209,38,"half_life_short",5,18,0.5,1,"sesonality2","A+B"
0.198653539046899,0.317090597521597,0.369316652935404,39,"half_life_short",5,18,0.5,1,"sesonality2","A+B"
NA,NA,NA,40,"half_life_short",5,18,0.5,1,"sesonality2","A+B"
0.202893984630131,0.31601146223017,0.365121892967652,1,"MKR_short",5,18,0.5,1,"sesonality2","A+B"
0.205519849206136,0.317805609243481,0.367472911154523,2,"MKR_short",5,18,0.5,1,"sesonality2","A+B"
0.206831094254241,0.317466763256378,0.366757422412334,3,"MKR_short",5,18,0.5,1,"sesonality2","A+B"
0.209279219841336,0.321284721928006,0.368863187093151,4,"MKR_short",5,18,0.5,1,"sesonality2","A+B"
0.20512333871911,0.319392251588928,0.370008518202116,5,"MKR_short",5,18,0.5,1,"sesonality2","A+B"
0.209306048245319,0.320933916967791,0.370697922417058,6,"MKR_short",5,18,0.5,1,"sesonality2","A+B"
0.203608700834916,0.317094294962611,0.3704919932563,7,"MKR_short",5,18,0.5,1,"sesonality2","A+B"
0.201544074928429,0.321491229178563,0.372946091883995,8,"MKR_short",5,18,0.5,1,"sesonality2","A+B"
0.210839192815823,0.321918012594391,0.373724119094242,9,"MKR_short",5,18,0.5,1,"sesonality2","A+B"
0.20490048327324,0.320043749563149,0.372498976997275,10,"MKR_short",5,18,0.5,1,"sesonality2","A+B"
0.207234033564129,0.322635980452975,0.374327983467494,11,"MKR_short",5,18,0.5,1,"sesonality2","A+B"
0.207726368767848,0.323498500496464,0.374421603239875,12,"MKR_short",5,18,0.5,1,"sesonality2","A+B"
0.212208349738569,0.32531307244424,0.376836299171864,13,"MKR_short",5,18,0.5,1,"sesonality2","A+B"
0.204379047308683,0.323708108764103,0.375980291594135,14,"MKR_short",5,18,0.5,1,"sesonality2","A+B"
0.196632757940325,0.320316330048265,0.373347730238578,15,"MKR_short",5,18,0.5,1,"sesonality2","A+B"
0.206101799289711,0.325275011826373,0.377238611230494,16,"MKR_short",5,18,0.5,1,"sesonality2","A+B"
0.209342791136993,0.326851939367751,0.377570854139232,17,"MKR_short",5,18,0.5,1,"sesonality2","A+B"
0.205263893009124,0.324640976186158,0.377710075180524,18,"MKR_short",5,18,0.5,1,"sesonality2","A+B"
0.207559550996316,0.325458407923844,0.378969449592686,19,"MKR_short",5,18,0.5,1,"sesonality2","A+B"
0.206826623529416,0.323194054961189,0.376340721375487,20,"MKR_short",5,18,0.5,1,"sesonality2","A+B"
0.209484861141986,0.326556007581813,0.378478737956855,21,"MKR_short",5,18,0.5,1,"sesonality2","A+B"
0.200129224543317,0.323836356910032,0.37864421013028,22,"MKR_short",5,18,0.5,1,"sesonality2","A+B"
0.207471408346051,0.324434469106908,0.377554679880984,23,"MKR_short",5,18,0.5,1,"sesonality2","A+B"
0.210178030988853,0.327014461771969,0.37941945793823,24,"MKR_short",5,18,0.5,1,"sesonality2","A+B"
0.206455406577736,0.323843994748991,0.379362774835869,25,"MKR_short",5,18,0.5,1,"sesonality2","A+B"
0.2041091246715,0.320498755894072,0.376601666652629,26,"MKR_short",5,18,0.5,1,"sesonality2","A+B"
0.209912347810546,0.325152505304289,0.377293818651791,27,"MKR_short",5,18,0.5,1,"sesonality2","A+B"
0.194824777375954,0.322781465295397,0.379103880405099,28,"MKR_short",5,18,0.5,1,"sesonality2","A+B"
0.20284073159458,0.323471489444458,0.379299154912164,29,"MKR_short",5,18,0.5,1,"sesonality2","A+B"
0.20598557016055,0.324284894287159,0.3773834064146,30,"MKR_short",5,18,0.5,1,"sesonality2","A+B"
0.208278033451337,0.322988110812706,0.378183280655418,31,"MKR_short",5,18,0.5,1,"sesonality2","A+B"
0.198045228438752,0.323088433883219,0.377103691095703,32,"MKR_short",5,18,0.5,1,"sesonality2","A+B"
0.202646209215519,0.319750274981333,0.376384904031378,33,"MKR_short",5,18,0.5,1,"sesonality2","A+B"
0.209088740677301,0.324036230150956,0.376075206225972,34,"MKR_short",5,18,0.5,1,"sesonality2","A+B"
0.20239871200849,0.319778052234651,0.376494011473119,35,"MKR_short",5,18,0.5,1,"sesonality2","A+B"
0.206644760323951,0.320233731992036,0.375857824539667,36,"MKR_short",5,18,0.5,1,"sesonality2","A+B"
0.200299150822169,0.319147016418445,0.375487731820343,37,"MKR_short",5,18,0.5,1,"sesonality2","A+B"
0.206200384644639,0.321323558476674,0.376674467118523,38,"MKR_short",5,18,0.5,1,"sesonality2","A+B"
0.197525914460701,0.316763704912524,0.374608080454756,39,"MKR_short",5,18,0.5,1,"sesonality2","A+B"
NA,NA,NA,40,"MKR_short",5,18,0.5,1,"sesonality2","A+B"
0.393001983322486,0.409428985889519,0.423500673131896,1,"C_max_IC50_long",5,18,0.5,1,"sesonality2","A+B"
0.387099894534467,0.403488506777855,0.417840851242505,2,"C_max_IC50_long",5,18,0.5,1,"sesonality2","A+B"
0.378003244546064,0.39533080708061,0.410440220035383,3,"C_max_IC50_long",5,18,0.5,1,"sesonality2","A+B"
0.368311113639626,0.386201249631954,0.402624802103489,4,"C_max_IC50_long",5,18,0.5,1,"sesonality2","A+B"
0.356819664850088,0.376148008018895,0.394107945161257,5,"C_max_IC50_long",5,18,0.5,1,"sesonality2","A+B"
0.344476816610032,0.365684926688253,0.386029423194866,6,"C_max_IC50_long",5,18,0.5,1,"sesonality2","A+B"
0.331282967893412,0.354172254775079,0.377551059145184,7,"C_max_IC50_long",5,18,0.5,1,"sesonality2","A+B"
0.317535865468093,0.342312438837391,0.369285120056579,8,"C_max_IC50_long",5,18,0.5,1,"sesonality2","A+B"
0.303806181079681,0.331551240043476,0.361269403817299,9,"C_max_IC50_long",5,18,0.5,1,"sesonality2","A+B"
0.288482389541869,0.318851176236113,0.353130142884198,10,"C_max_IC50_long",5,18,0.5,1,"sesonality2","A+B"
0.272723920042799,0.306475939182815,0.345357528464553,11,"C_max_IC50_long",5,18,0.5,1,"sesonality2","A+B"
0.255534891091815,0.292203537280195,0.335935932506004,12,"C_max_IC50_long",5,18,0.5,1,"sesonality2","A+B"
0.242814490292032,0.28275570119573,0.329630232967866,13,"C_max_IC50_long",5,18,0.5,1,"sesonality2","A+B"
0.225520066731212,0.266370821124001,0.317472878740334,14,"C_max_IC50_long",5,18,0.5,1,"sesonality2","A+B"
0.207968475391734,0.252733105345365,0.307051300455816,15,"C_max_IC50_long",5,18,0.5,1,"sesonality2","A+B"
0.189272545386449,0.234519301052166,0.294605968724137,16,"C_max_IC50_long",5,18,0.5,1,"sesonality2","A+B"
0.169599906295979,0.217226389391253,0.27868792956633,17,"C_max_IC50_long",5,18,0.5,1,"sesonality2","A+B"
0.151003940657458,0.199794957759433,0.265065794728054,18,"C_max_IC50_long",5,18,0.5,1,"sesonality2","A+B"
0.12897627233085,0.18159689893598,0.246937826102125,19,"C_max_IC50_long",5,18,0.5,1,"sesonality2","A+B"
0.110774296964987,0.162491004946494,0.232683123033756,20,"C_max_IC50_long",5,18,0.5,1,"sesonality2","A+B"
0.0902586423622907,0.142040116485475,0.209031857537985,21,"C_max_IC50_long",5,18,0.5,1,"sesonality2","A+B"
0.0715020427312537,0.122288794783235,0.189506510919151,22,"C_max_IC50_long",5,18,0.5,1,"sesonality2","A+B"
0.0519143254151412,0.100474876481913,0.168139327477907,23,"C_max_IC50_long",5,18,0.5,1,"sesonality2","A+B"
0.0340856985892599,0.0806850943395572,0.148258231329424,24,"C_max_IC50_long",5,18,0.5,1,"sesonality2","A+B"
0.0167085601910297,0.0602507045173599,0.126852663812548,25,"C_max_IC50_long",5,18,0.5,1,"sesonality2","A+B"
0.00523788836627333,0.0448466792432564,0.104197815633224,26,"C_max_IC50_long",5,18,0.5,1,"sesonality2","A+B"
-0.00864914112658255,0.0280183931647841,0.0825211071535814,27,"C_max_IC50_long",5,18,0.5,1,"sesonality2","A+B"
-0.0169427621664739,0.0168038313271625,0.0699121815860832,28,"C_max_IC50_long",5,18,0.5,1,"sesonality2","A+B"
-0.0245649598003571,0.00558240890256037,0.0483577906380272,29,"C_max_IC50_long",5,18,0.5,1,"sesonality2","A+B"
-0.0298663127303107,-0.00394622398884392,0.0375698995569375,30,"C_max_IC50_long",5,18,0.5,1,"sesonality2","A+B"
-0.0350884212449626,-0.0107328568724269,0.0272066784937394,31,"C_max_IC50_long",5,18,0.5,1,"sesonality2","A+B"
-0.0360645318434683,-0.0160778227562881,0.0151378152603376,32,"C_max_IC50_long",5,18,0.5,1,"sesonality2","A+B"
-0.0364332382520238,-0.0179611889228361,0.00804950021082174,33,"C_max_IC50_long",5,18,0.5,1,"sesonality2","A+B"
-0.0372418471322801,-0.0216590494757449,0.0015881868702283,34,"C_max_IC50_long",5,18,0.5,1,"sesonality2","A+B"
-0.0373968775103256,-0.0236320786707425,-0.00522046378742323,35,"C_max_IC50_long",5,18,0.5,1,"sesonality2","A+B"
-0.0363861329169761,-0.0227076185835281,-0.00453174868452375,36,"C_max_IC50_long",5,18,0.5,1,"sesonality2","A+B"
-0.0375650943882843,-0.0237328914302662,-0.00726270075208982,37,"C_max_IC50_long",5,18,0.5,1,"sesonality2","A+B"
-0.0334699279324236,-0.021607130463381,-0.00701675708483424,38,"C_max_IC50_long",5,18,0.5,1,"sesonality2","A+B"
-0.0378129433153912,-0.0257799168362907,-0.0123581039862807,39,"C_max_IC50_long",5,18,0.5,1,"sesonality2","A+B"
NA,NA,NA,40,"C_max_IC50_long",5,18,0.5,1,"sesonality2","A+B"
0.152060170158496,0.251960831797029,0.289468184896699,1,"Fitness",10,18,0.5,1,"sesonality2","A+B"
0.162764808654043,0.253799285684663,0.290793894189091,2,"Fitness",10,18,0.5,1,"sesonality2","A+B"
0.155409077755107,0.253468432311259,0.291114582795182,3,"Fitness",10,18,0.5,1,"sesonality2","A+B"
0.16107788731612,0.25497932356573,0.292663840925916,4,"Fitness",10,18,0.5,1,"sesonality2","A+B"
0.147827239818341,0.254925936129294,0.294280224361233,5,"Fitness",10,18,0.5,1,"sesonality2","A+B"
0.163672667928999,0.258284830761387,0.295471218132048,6,"Fitness",10,18,0.5,1,"sesonality2","A+B"
0.155340027079298,0.258524940208211,0.296979724476242,7,"Fitness",10,18,0.5,1,"sesonality2","A+B"
0.154931899237157,0.258118683447928,0.298161339580381,8,"Fitness",10,18,0.5,1,"sesonality2","A+B"
0.168293528919792,0.261535428434156,0.299062626834046,9,"Fitness",10,18,0.5,1,"sesonality2","A+B"
0.152560889343723,0.260927615808588,0.300216843953898,10,"Fitness",10,18,0.5,1,"sesonality2","A+B"
0.160034926747351,0.262342142564455,0.301340094798082,11,"Fitness",10,18,0.5,1,"sesonality2","A+B"
0.163778930388268,0.263858455924963,0.304134771346472,12,"Fitness",10,18,0.5,1,"sesonality2","A+B"
0.169163502768039,0.267795897092041,0.305896764072755,13,"Fitness",10,18,0.5,1,"sesonality2","A+B"
0.163050174997293,0.267534446564951,0.306581677340981,14,"Fitness",10,18,0.5,1,"sesonality2","A+B"
0.163565558735724,0.26768564859933,0.307598147754394,15,"Fitness",10,18,0.5,1,"sesonality2","A+B"
0.165977388822561,0.269718117665793,0.308483191383541,16,"Fitness",10,18,0.5,1,"sesonality2","A+B"
0.168652284589257,0.268858250451071,0.309325414636252,17,"Fitness",10,18,0.5,1,"sesonality2","A+B"
0.169607270829827,0.27017233573188,0.310208328108173,18,"Fitness",10,18,0.5,1,"sesonality2","A+B"
0.171520400503424,0.272912151260087,0.312214733071769,19,"Fitness",10,18,0.5,1,"sesonality2","A+B"
0.169037404983434,0.273367657654438,0.312939598122696,20,"Fitness",10,18,0.5,1,"sesonality2","A+B"
0.167593971180464,0.276489188874989,0.314462607393012,21,"Fitness",10,18,0.5,1,"sesonality2","A+B"
0.170567559118618,0.273793239202819,0.31481642155025,22,"Fitness",10,18,0.5,1,"sesonality2","A+B"
0.175792148696835,0.277233217889755,0.316998295434362,23,"Fitness",10,18,0.5,1,"sesonality2","A+B"
0.167231122905766,0.27709861879516,0.318049948667482,24,"Fitness",10,18,0.5,1,"sesonality2","A+B"
