"Survey","nHost","nInfect","nExpectd","nPatent","nTransmit","nTreatments1","nUncomp","innoculationsPerAgeGroup","innoculationsPerAgeGroup_2","Vector_Nv","Vector_Nv_2","inputEIR","simulatedEIR","nMDAs","nMassScreenings","nTreatDiagnostics","nInfectByGenotype","nInfectByGenotype_2","nPatentByGenotype","nPatentByGenotype_2","nHostDrugConcNonZero","nHostDrugConcNonZero_2","nHostDrugConcNonZero_3","nHostDrugConcNonZero_4","sumLogDrugConcNonZero","sumLogDrugConcNonZero_2","Inoculation_S","Inoculation_R","Infection_S","Infection_R","Patent_S","Patent_R"
132,1e+05,72559,98853.2,34827,0.0210984,8568,11150,1395150,78432.5,4129320,23575500,7.31297,3.25525,0,0,8713,71137,9590,25268,2088,0,23431,0,0,-82942.7,0,0.946774272902942,0.0532257270970577,0.881204553618987,0.118795446381013,0.923673051615733,0.0763269483842667
133,1e+05,72698,98853.3,34801,0.0209205,8497,10999,1391500,78524.8,4129320,23575500,7.31297,3.2474,0,0,8619,71301,9490,25163,1989,0,23411,0,0,-82881.7,0,0.946582669897814,0.053417330102186,0.882536421136018,0.117463578863982,0.926745727754862,0.0732542722451385
134,1e+05,72530,98852.9,34984,0.020929,8478,10945,1388880,80682.7,4129320,23575500,7.31297,3.24638,0,0,8587,71146,9443,25199,2044,0,23488,0,0,-83263.4,0,0.945097476956921,0.0549025230430794,0.88282519946891,0.11717480053109,0.924971552325368,0.075028447674632
135,1e+05,72566,98851.9,35142,0.0214409,8562,11123,1384820,76945.4,4129320,23575500,7.31297,3.22915,0,0,8692,71159,9348,25402,2062,0,23278,0,0,-82329.2,0,0.947361320770077,0.0526386792299229,0.8838858732781,0.1161141267219,0.92491989513545,0.07508010486455
136,1e+05,72478,98854.5,35078,0.0213693,8413,11009,1401580,80089.6,4129320,23575500,7.31297,3.27311,0,0,8530,71044,9465,25254,2007,0,23353,0,0,-82733.2,0,0.945946383728194,0.0540536162718058,0.882435504105131,0.117564495894869,0.926378342687356,0.0736216573126444
137,1e+05,72887,98854.7,34612,0.0212944,8389,10811,1402040,79811.8,4129320,23575500,7.31297,3.27351,0,0,8498,71431,9478,25009,1976,0,23237,0,0,-82462.7,0,0.94614049799042,0.0538595020095802,0.882856048152863,0.117143951847137,0.926774133778025,0.0732258662219752
138,1e+05,72720,98853.4,35318,0.021262,8496,11077,1392780,79242.3,4129320,23575500,7.31297,3.25177,0,0,8623,71276,9407,25401,2068,0,23163,0,0,-82195.5,0,0.946167731290484,0.0538322687095162,0.883407905010969,0.116592094989031,0.924715133423131,0.0752848665768685
139,1e+05,72623,98854.3,34914,0.0211665,8536,11011,1396880,81043.5,4129320,23575500,7.31297,3.26482,0,0,8664,71193,9507,25286,1984,0,23224,0,0,-82010.4,0,0.945163941164749,0.0548360588352509,0.882193308550186,0.117806691449814,0.927246057939127,0.0727539420608728
140,1e+05,72795,98853.5,35102,0.0211682,8410,11015,1394740,79716.2,4129320,23575500,7.31297,3.25717,0,0,8528,71347,9566,25306,2121,0,23186,0,0,-82310.1,0,0.945935186138456,0.0540648138615443,0.881774251356395,0.118225748643605,0.922667444489007,0.0773325555109928
141,1e+05,72926,98853.9,35122,0.0212578,8442,10986,1393250,80681.3,4129320,23575500,7.31297,3.25603,0,0,8569,71491,9467,25433,2017,0,23088,0,0,-81829.1,0,0.945261152945188,0.0547388470548118,0.883062822698189,0.116937177301811,0.926520947176685,0.0734790528233151
142,1e+05,72875,98854.6,34957,0.0214181,8417,10981,1400460,80354.6,4129320,23575500,7.31297,3.27122,0,0,8528,71477,9457,25353,2060,0,23139,0,0,-81785,0,0.945736218430045,0.0542637815699548,0.883151703857464,0.116848296142536,0.924853171852771,0.0751468281472294
143,1e+05,73087,98855.4,35212,0.0210699,8503,10964,1406730,77626,4129320,23575500,7.31297,3.27903,0,0,8619,71716,9383,25614,2060,0,23183,0,0,-82159.6,0,0.947703920083861,0.0522960799161387,0.884301902612856,0.115698097387144,0.925561899255619,0.074438100744381
144,1e+05,72647,98855.3,35287,0.0216157,8705,11247,1401940,79576.8,4129320,23575500,7.31297,3.27276,0,0,8839,71275,9217,25622,2025,0,23377,0,0,-82430.4,0,0.946286940519338,0.053713059480662,0.885491725885802,0.114508274114198,0.926755163308858,0.0732448366911419
145,1e+05,72630,98856.7,34969,0.021206,8573,11014,1414430,79600,4129320,23575500,7.31297,3.30041,0,0,8695,71260,9400,25302,1938,0,23593,0,0,-83434.6,0,0.946721284043828,0.0532787159561722,0.883461443094471,0.116538556905529,0.928854625550661,0.0711453744493392
146,1e+05,72576,98854.9,35004,0.021089,8351,10966,1402070,76679.8,4129320,23575500,7.31297,3.26666,0,0,8451,71191,9395,25378,2039,0,23400,0,0,-83240,0,0.948145521304551,0.0518544786954494,0.883416474325565,0.116583525674435,0.92563008352482,0.0743699164751796
147,1e+05,72436,98853.7,35075,0.0213691,8583,11097,1393150,78279.3,4129320,23575500,7.31297,3.25049,0,0,8699,71035,9385,25371,2031,0,23272,0,0,-82436.3,0,0.946800502069654,0.0531994979303457,0.883300174086048,0.116699825913952,0.925881322531202,0.0741186774687979
148,1e+05,72674,98855.6,35023,0.0212398,8625,11124,1406700,79227.9,4129320,23575500,7.31297,3.2825,0,0,8759,71294,9499,25290,2071,0,23410,0,0,-82697,0,0.946681194962421,0.0533188050375795,0.882427933113017,0.117572066886983,0.924308322064252,0.075691677935748
149,1e+05,72795,98855.2,35130,0.0211119,8424,10968,1401600,81269,4129320,23575500,7.31297,3.27575,0,0,8545,71311,9555,25389,2062,0,23431,0,0,-83032.7,0,0.945194754223064,0.0548052457769365,0.881841565058245,0.118158434941755,0.924884339368329,0.075115660631671
150,1e+05,72790,98854.4,35479,0.0215099,8510,11122,1396310,80299.5,4129320,23575500,7.31297,3.26192,0,0,8625,71395,9613,25670,2036,0,23373,0,0,-82863.5,0,0.945619000825878,0.0543809991741215,0.881332707880703,0.118667292119297,0.926514112466614,0.0734858875333863
151,1e+05,73094,98856.4,35541,0.0215539,8436,11106,1409820,81625,4129320,23575500,7.31297,3.29471,0,0,8560,71674,9707,25906,2112,0,23210,0,0,-82192.8,0,0.945271196725323,0.0547288032746766,0.880721544340817,0.119278455659183,0.924619887215362,0.0753801127846385
152,1e+05,72964,98858.6,35201,0.0217849,8756,11208,1419030,83673.2,4129320,23575500,7.31297,3.31954,0,0,8888,71491,9785,25411,2090,0,23562,0,0,-83286.7,0,0.944318212671671,0.0556817873283294,0.879607756287219,0.120392243712781,0.924002763535871,0.0759972364641286
153,1e+05,73019,98859.5,35262,0.0212152,8529,11054,1431310,80576.9,4129320,23575500,7.31297,3.33982,0,0,8631,71604,9801,25663,2105,0,23492,0,0,-83207.6,0,0.946704412876387,0.0532955871236135,0.879601990049751,0.120398009950249,0.924193316047249,0.0758066839527514
154,1e+05,73149,98857.2,35264,0.0217473,8459,11067,1407110,79666.4,4129320,23575500,7.31297,3.28438,0,0,8574,71683,9803,25634,2073,0,23470,0,0,-83367.6,0,0.946416690498988,0.0535833095010117,0.879697125886655,0.120302874113345,0.925181362110658,0.074818637889342
155,1e+05,73102,98858.5,35363,0.0216985,8704,11238,1421420,80872.7,4129320,23575500,7.31297,3.31862,0,0,8822,71704,9589,25518,2126,0,23466,0,0,-82796.6,0,0.94616714838593,0.0538328516140696,0.882043964424981,0.117956035575019,0.923093618868471,0.0769063811315294
156,1e+05,72828,98858.6,35352,0.021549,8651,11001,1417750,84537.5,4129320,23575500,7.31297,3.31867,0,0,8745,71372,9691,25626,1997,0,23667,0,0,-83582.9,0,0.943727482256226,0.0562725177437741,0.880451007241281,0.119548992758719,0.927705173225211,0.0722948267747891
157,1e+05,73082,98857.9,35227,0.0210716,8425,10931,1416680,79083.2,4129320,23575500,7.31297,3.30421,0,0,8546,71605,9719,25535,2085,0,23580,0,0,-83927.3,0,0.947128529435675,0.0528714705643246,0.880490384142443,0.119509615857557,0.924511223750905,0.0754887762490949
158,1e+05,73067,98855.7,35357,0.0217303,8659,11228,1399400,82405.2,4129320,23575500,7.31297,3.27341,0,0,8778,71652,9726,25765,1980,0,23495,0,0,-83168.5,0,0.944388641637916,0.0556113583620843,0.880483668804837,0.119516331195163,0.928635790232474,0.0713642097675257
159,1e+05,72982,98858.1,35437,0.0215332,8592,11159,1419390,82150.5,4129320,23575500,7.31297,3.317,0,0,8715,71510,9751,25563,2096,0,23527,0,0,-83214.1,0,0.94528918800392,0.05471081199608,0.880003937928404,0.119996062071596,0.924219964568495,0.0757800354315051
160,1e+05,73147,98858,35348,0.0215042,8547,11005,1417090,81581.8,4129320,23575500,7.31297,3.31065,0,0,8648,71756,9705,25659,2012,0,23605,0,0,-83585.1,0,0.945563932009663,0.0544360679903365,0.880863235167749,0.119136764832251,0.9272884969824,0.0727115030175997
161,1e+05,73067,98857.7,35412,0.0215397,8680,11144,1411070,83746.6,4129320,23575500,7.31297,3.30215,0,0,8804,71689,9698,25684,2088,0,23709,0,0,-83938.2,0,0.943975334499229,0.0560246655007711,0.880840920540135,0.119159079459865,0.924816361803255,0.0751836381967449
162,1e+05,73122,98858.7,35372,0.0213568,8684,11147,1417210,84862.4,4129320,23575500,7.31297,3.31819,0,0,8793,71659,9781,25798,2125,0,23725,0,0,-84001.9,0,0.943503122752272,0.0564968772477279,0.87989931237721,0.12010068762279,0.923897861977581,0.0761021380224188
163,1e+05,73117,98857.9,35286,0.0216025,8568,11140,1412300,84959.1,4129320,23575500,7.31297,3.30755,0,0,8672,71617,9866,25583,2085,0,23734,0,0,-84168.5,0,0.943256915252677,0.0567430847473226,0.878919529226955,0.121080470773045,0.924642185918751,0.0753578140812491
164,1e+05,73251,98857.8,35592,0.0214481,8573,11140,1413370,83692,4129320,23575500,7.31297,3.30707,0,0,8694,71815,9893,25708,2168,0,23668,0,0,-83955.7,0,0.944095835710211,0.0559041642897889,0.87892250452832,0.12107749547168,0.922227005309227,0.0777729946907734
165,1e+05,73099,98858,35440,0.0217398,8709,11267,1412050,83841.1,4129320,23575500,7.31297,3.30453,0,0,8830,71628,10021,25590,2148,0,23702,0,0,-83818.1,0,0.943952404021924,0.0560475959780762,0.877267327217725,0.122732672782275,0.922561107505949,0.0774388924940515
166,1e+05,73331,98859.3,35499,0.0213733,8410,11061,1423800,83777,4129320,23575500,7.31297,3.33032,0,0,8529,71891,10085,25580,2177,0,23550,0,0,-83530.5,0,0.944429372430065,0.0555706275699351,0.87697618815263,0.12302381184737,0.921569333861729,0.0784306661382714
167,1e+05,73464,98858.5,35697,0.0219023,8740,11188,1412810,86245.7,4129320,23575500,7.31297,3.31151,0,0,8851,71992,10199,25873,2192,0,23552,0,0,-83574,0,0.942466647503492,0.0575333524965083,0.875910987821051,0.124089012178949,0.921895599501158,0.078104400498842
168,1e+05,73515,98861,35376,0.0214492,8565,11058,1430690,86641.4,4129320,23575500,7.31297,3.35189,0,0,8684,71977,10179,25714,2170,0,23636,0,0,-83639.2,0,0.942898828825397,0.057101171174603,0.876101562880374,0.123898437119626,0.922177592884808,0.0778224071151915
169,1e+05,73531,98859.8,35553,0.0214671,8531,11061,1420750,86218.4,4129320,23575500,7.31297,3.32895,0,0,8654,71999,10197,25928,2152,0,23563,0,0,-83606.5,0,0.942786856048209,0.0572131439517909,0.875942868266096,0.124057131733904,0.923361823361823,0.0766381766381766
170,1e+05,73553,98858.8,35680,0.0217266,8587,11176,1412800,87561.6,4129320,23575500,7.31297,3.3144,0,0,8692,72039,10207,25854,2214,0,23478,0,0,-83145.2,0,0.941639668730525,0.0583603312694753,0.875896700143472,0.124103299856528,0.921120136810603,0.0788798631893972
